        1st,        1st,        1st
      V [V],    Q [mAh],Q/M [mAh/g]
     1.7642,   0.078912, 114.364704
   1.764356,   0.078915, 114.369348
     1.7642,   0.078918, 114.373992
     1.7642,   0.078921, 114.378636
     1.7642,   0.078924, 114.383279
     1.7642,   0.078928, 114.387923
     1.7642,   0.078931, 114.392567
     1.7642,   0.078934, 114.397211
     1.7642,   0.078937, 114.401855
     1.7642,    0.07894, 114.406498
     1.7642,   0.078944, 114.411142
     1.7642,   0.078947, 114.415786
     1.7642,    0.07895,  114.42043
     1.7642,   0.078953, 114.425074
     1.7642,   0.078957, 114.429717
     1.7642,    0.07896, 114.434361
   1.764045,   0.078963, 114.439005
     1.7642,   0.078966, 114.443649
   1.764045,   0.078969, 114.448293
   1.764045,   0.078973, 114.452936
   1.764045,   0.078976,  114.45758
   1.764045,   0.078979, 114.462224
   1.764045,   0.078982, 114.466868
   1.764045,   0.078985, 114.471512
   1.764045,   0.078989, 114.476156
   1.764045,   0.078992, 114.480799
   1.764045,   0.078995, 114.485443
   1.764045,   0.078998, 114.490087
   1.764045,   0.079001, 114.494731
   1.764045,   0.079005, 114.499375
   1.764045,   0.079008, 114.504018
   1.763889,   0.079011, 114.508662
   1.764045,   0.079014, 114.513306
   1.763889,   0.079017,  114.51795
   1.763889,   0.079021, 114.522594
   1.763889,   0.079024, 114.527237
   1.763889,   0.079027, 114.531881
   1.763889,    0.07903, 114.536525
   1.763889,   0.079033, 114.541169
   1.763889,   0.079037, 114.545813
   1.763889,    0.07904, 114.550456
   1.763889,   0.079043,   114.5551
   1.763889,   0.079046, 114.559744
   1.763889,   0.079049, 114.564388
   1.763889,   0.079053, 114.569032
   1.763889,   0.079056, 114.573676
   1.763889,   0.079059, 114.578319
   1.763889,   0.079062, 114.582963
   1.763889,   0.079065, 114.587607
   1.763734,   0.079069, 114.592251
   1.763889,   0.079072, 114.596895
   1.763734,   0.079075, 114.601538
   1.763734,   0.079078, 114.606182
   1.763734,   0.079081, 114.610826
   1.763734,   0.079085,  114.61547
   1.763734,   0.079088, 114.620114
   1.763734,   0.079091, 114.624757
   1.763734,   0.079094, 114.629401
   1.763734,   0.079097, 114.634045
   1.763734,   0.079101, 114.638689
   1.763734,   0.079104, 114.643333
   1.763734,   0.079107, 114.647976
   1.763734,    0.07911,  114.65262
   1.763734,   0.079114, 114.657264
   1.763734,   0.079117, 114.661908
   1.763734,    0.07912, 114.666552
   1.763578,   0.079123, 114.671195
   1.763734,   0.079126, 114.675839
   1.763578,    0.07913, 114.680483
   1.763578,   0.079133, 114.685127
   1.763578,   0.079136, 114.689771
   1.763578,   0.079139, 114.694415
   1.763578,   0.079142, 114.699058
   1.763578,   0.079146, 114.703702
   1.763578,   0.079149, 114.708346
   1.763578,   0.079152,  114.71299
   1.763578,   0.079155, 114.717634
   1.763578,   0.079158, 114.722277
   1.763578,   0.079162, 114.726921
   1.763578,   0.079165, 114.731565
   1.763578,   0.079168, 114.736209
   1.763578,   0.079171, 114.740853
   1.763423,   0.079174, 114.745496
   1.763423,   0.079178,  114.75014
   1.763423,   0.079181, 114.754784
   1.763423,   0.079184, 114.759428
   1.763423,   0.079187, 114.764072
   1.763423,    0.07919, 114.768715
   1.763423,   0.079194, 114.773359
   1.763423,   0.079197, 114.778003
   1.763423,     0.0792, 114.782647
   1.763423,   0.079203, 114.787291
   1.763423,   0.079206, 114.791934
   1.763423,    0.07921, 114.796578
   1.763423,   0.079213, 114.801222
   1.763423,   0.079216, 114.805866
   1.763423,   0.079219,  114.81051
   1.763268,   0.079222, 114.815154
   1.763268,   0.079226, 114.819797
   1.763423,   0.079229, 114.824441
   1.763423,   0.079232, 114.829085
   1.763268,   0.079235, 114.833729
   1.763423,   0.079238, 114.838373
   1.763268,   0.079242, 114.843016
   1.763423,   0.079245,  114.84766
   1.763423,   0.079248, 114.852304
   1.763268,   0.079251, 114.856948
   1.763268,   0.079254, 114.861592
   1.763268,   0.079258, 114.866235
   1.763268,   0.079261, 114.870879
   1.763268,   0.079264, 114.875523
   1.763268,   0.079267, 114.880167
   1.763268,   0.079271, 114.884811
   1.763268,   0.079274, 114.889454
   1.763268,   0.079277, 114.894098
   1.763268,    0.07928, 114.898742
   1.763268,   0.079283, 114.903386
   1.763268,   0.079287,  114.90803
   1.763112,    0.07929, 114.912674
   1.763112,   0.079293, 114.917317
   1.763112,   0.079296, 114.921961
   1.763268,   0.079299, 114.926605
   1.763112,   0.079303, 114.931249
   1.763112,   0.079306, 114.935893
   1.763268,   0.079309, 114.940536
   1.763112,   0.079312,  114.94518
   1.763112,   0.079315, 114.949824
   1.763112,   0.079319, 114.954468
   1.763112,   0.079322, 114.959112
   1.763112,   0.079325, 114.963755
   1.763112,   0.079328, 114.968399
   1.763112,   0.079331, 114.973043
   1.763112,   0.079335, 114.977687
   1.763112,   0.079338, 114.982331
   1.763112,   0.079341, 114.986974
   1.762957,   0.079344, 114.991618
   1.763112,   0.079347, 114.996262
   1.763112,   0.079351, 115.000906
   1.763112,   0.079354,  115.00555
   1.762957,   0.079357, 115.010193
   1.762957,    0.07936, 115.014837
   1.762957,   0.079363, 115.019481
   1.762957,   0.079367, 115.024125
   1.762957,    0.07937, 115.028769
   1.762957,   0.079373, 115.033413
   1.762957,   0.079376, 115.038056
   1.762957,   0.079379,   115.0427
   1.762957,   0.079383, 115.047344
   1.762957,   0.079386, 115.051988
   1.762957,   0.079389, 115.056632
   1.762957,   0.079392, 115.061275
   1.762957,   0.079395, 115.065919
   1.762957,   0.079399, 115.070563
   1.762957,   0.079402, 115.075207
   1.762801,   0.079405, 115.079851
   1.762957,   0.079408, 115.084494
   1.762957,   0.079412, 115.089138
   1.762801,   0.079415, 115.093782
   1.762801,   0.079418, 115.098426
   1.762957,   0.079421, 115.103069
   1.762957,   0.079424, 115.107712
   1.762957,   0.079428, 115.112356
   1.762801,   0.079431,    115.117
   1.762801,   0.079434, 115.121644
   1.762801,   0.079437, 115.126287
   1.762801,    0.07944, 115.130931
   1.762801,   0.079444, 115.135575
   1.762801,   0.079447, 115.140219
   1.762801,    0.07945, 115.144863
   1.762801,   0.079453, 115.149506
   1.762801,   0.079456,  115.15415
   1.762801,    0.07946, 115.158794
   1.762646,   0.079463, 115.163438
   1.762801,   0.079466, 115.168082
   1.762801,   0.079469, 115.172726
   1.762801,   0.079472, 115.177369
   1.762801,   0.079476, 115.182013
   1.762801,   0.079479, 115.186657
   1.762801,   0.079482, 115.191301
   1.762646,   0.079485, 115.195945
   1.762801,   0.079488, 115.200588
   1.762646,   0.079492, 115.205232
   1.762646,   0.079495, 115.209876
   1.762646,   0.079498,  115.21452
   1.762646,   0.079501, 115.219164
   1.762646,   0.079504, 115.223807
   1.762646,   0.079508, 115.228451
   1.762646,   0.079511, 115.233095
   1.762646,   0.079514, 115.237739
   1.762646,   0.079517, 115.242383
   1.762646,    0.07952, 115.247026
   1.762646,   0.079524,  115.25167
   1.762646,   0.079527, 115.256314
   1.762646,    0.07953, 115.260958
   1.762646,   0.079533, 115.265602
   1.762491,   0.079536, 115.270246
   1.762646,    0.07954, 115.274889
   1.762646,   0.079543, 115.279533
   1.762491,   0.079546, 115.284177
   1.762491,   0.079549, 115.288821
   1.762491,   0.079552, 115.293465
   1.762491,   0.079556, 115.298108
   1.762491,   0.079559, 115.302752
   1.762491,   0.079562, 115.307396
   1.762491,   0.079565,  115.31204
   1.762491,   0.079569, 115.316684
   1.762491,   0.079572, 115.321327
   1.762491,   0.079575, 115.325971
   1.762491,   0.079578, 115.330615
   1.762491,   0.079581, 115.335259
   1.762491,   0.079585, 115.339903
   1.762491,   0.079588, 115.344546
   1.762491,   0.079591,  115.34919
   1.762491,   0.079594, 115.353834
   1.762491,   0.079597, 115.358478
   1.762491,   0.079601, 115.363122
   1.762335,   0.079604, 115.367765
   1.762335,   0.079607, 115.372409
   1.762335,    0.07961, 115.377053
   1.762335,   0.079613, 115.381697
   1.762335,   0.079617, 115.386341
   1.762335,    0.07962, 115.390985
   1.762335,   0.079623, 115.395628
   1.762335,   0.079626, 115.400272
   1.762335,   0.079629, 115.404916
   1.762335,   0.079633,  115.40956
   1.762335,   0.079636, 115.414204
   1.762335,   0.079639, 115.418847
   1.762335,   0.079642, 115.423491
   1.762335,   0.079645, 115.428135
   1.762335,   0.079649, 115.432779
    1.76218,   0.079652, 115.437423
   1.762335,   0.079655, 115.442066
   1.762335,   0.079658,  115.44671
   1.762335,   0.079661, 115.451354
   1.762335,   0.079665, 115.455998
    1.76218,   0.079668, 115.460642
    1.76218,   0.079671, 115.465285
   1.762335,   0.079674, 115.469929
   1.762335,   0.079677, 115.474573
    1.76218,   0.079681, 115.479217
    1.76218,   0.079684, 115.483861
    1.76218,   0.079687, 115.488505
    1.76218,    0.07969, 115.493148
    1.76218,   0.079693, 115.497792
    1.76218,   0.079697, 115.502436
    1.76218,     0.0797,  115.50708
    1.76218,   0.079703, 115.511724
    1.76218,   0.079706, 115.516368
    1.76218,    0.07971, 115.521012
    1.76218,   0.079713, 115.525656
   1.762024,   0.079716,   115.5303
    1.76218,   0.079719, 115.534944
   1.762024,   0.079722, 115.539588
    1.76218,   0.079726, 115.544231
    1.76218,   0.079729, 115.548875
    1.76218,   0.079732, 115.553519
   1.762024,   0.079735, 115.558163
   1.762024,   0.079738, 115.562807
   1.762024,   0.079742, 115.567451
    1.76218,   0.079745, 115.572094
   1.762024,   0.079748, 115.576738
   1.762024,   0.079751, 115.581382
   1.762024,   0.079754, 115.586026
   1.762024,   0.079758,  115.59067
   1.762024,   0.079761, 115.595313
   1.762024,   0.079764, 115.599957
   1.762024,   0.079767, 115.604601
   1.762024,    0.07977, 115.609245
   1.762024,   0.079774, 115.613889
   1.762024,   0.079777, 115.618532
   1.762024,    0.07978, 115.623176
   1.762024,   0.079783,  115.62782
   1.762024,   0.079786, 115.632464
   1.762024,    0.07979, 115.637108
   1.761869,   0.079793, 115.641751
   1.762024,   0.079796, 115.646395
   1.761869,   0.079799, 115.651039
   1.761869,   0.079802, 115.655683
   1.761869,   0.079806, 115.660327
   1.762024,   0.079809,  115.66497
   1.761869,   0.079812, 115.669614
   1.762024,   0.079815, 115.674258
   1.761869,   0.079818, 115.678902
   1.761869,   0.079822, 115.683546
   1.762024,   0.079825,  115.68819
   1.761869,   0.079828, 115.692833
   1.761869,   0.079831, 115.697477
   1.761869,   0.079834, 115.702121
   1.761869,   0.079838, 115.706765
   1.761869,   0.079841, 115.711409
   1.761869,   0.079844, 115.716052
   1.761714,   0.079847, 115.720696
   1.761869,    0.07985,  115.72534
   1.761869,   0.079854, 115.729984
   1.761869,   0.079857, 115.734628
   1.761869,    0.07986, 115.739271
   1.761869,   0.079863, 115.743915
   1.761869,   0.079867, 115.748559
   1.761869,    0.07987, 115.753203
   1.761869,   0.079873, 115.757847
   1.761714,   0.079876,  115.76249
   1.761714,   0.079879, 115.767134
   1.761869,   0.079883, 115.771778
   1.761869,   0.079886, 115.776422
   1.761869,   0.079889, 115.781066
   1.761714,   0.079892,  115.78571
   1.761714,   0.079895, 115.790353
   1.761714,   0.079899, 115.794997
   1.761714,   0.079902, 115.799641
   1.761714,   0.079905, 115.804285
   1.761714,   0.079908, 115.808929
   1.761714,   0.079911, 115.813572
   1.761714,   0.079915, 115.818216
   1.761714,   0.079918,  115.82286
   1.761714,   0.079921, 115.827504
   1.761714,   0.079924, 115.832148
   1.761714,   0.079927, 115.836791
   1.761714,   0.079931, 115.841435
   1.761714,   0.079934, 115.846079
   1.761714,   0.079937, 115.850723
   1.761558,    0.07994, 115.855367
   1.761714,   0.079943,  115.86001
   1.761714,   0.079947, 115.864654
   1.761714,    0.07995, 115.869298
   1.761558,   0.079953, 115.873942
   1.761558,   0.079956, 115.878586
   1.761714,   0.079959, 115.883229
   1.761558,   0.079963, 115.887873
   1.761558,   0.079966, 115.892517
   1.761558,   0.079969, 115.897161
   1.761558,   0.079972, 115.901805
   1.761558,   0.079975, 115.906449
   1.761558,   0.079979, 115.911092
   1.761558,   0.079982, 115.915736
   1.761558,   0.079985, 115.920381
   1.761558,   0.079988, 115.925025
   1.761558,   0.079991, 115.929669
   1.761558,   0.079995, 115.934313
   1.761558,   0.079998, 115.938956
   1.761558,   0.080001,   115.9436
   1.761558,   0.080004, 115.948244
   1.761558,   0.080007, 115.952888
   1.761558,   0.080011, 115.957532
   1.761558,   0.080014, 115.962175
   1.761558,   0.080017, 115.966819
   1.761558,    0.08002, 115.971463
   1.761558,   0.080024, 115.976107
   1.761558,   0.080027, 115.980751
   1.761558,    0.08003, 115.985395
   1.761558,   0.080033, 115.990038
   1.761558,   0.080036, 115.994682
   1.761403,    0.08004, 115.999326
   1.761403,   0.080043,  116.00397
   1.761403,   0.080046, 116.008614
   1.761403,   0.080049, 116.013257
   1.761403,   0.080052, 116.017901
   1.761403,   0.080056, 116.022545
   1.761403,   0.080059, 116.027189
   1.761403,   0.080062, 116.031833
   1.761403,   0.080065, 116.036476
   1.761403,   0.080068,  116.04112
   1.761403,   0.080072, 116.045764
   1.761403,   0.080075, 116.050408
   1.761403,   0.080078, 116.055052
   1.761403,   0.080081, 116.059695
   1.761403,   0.080084, 116.064339
   1.761403,   0.080088, 116.068983
   1.761403,   0.080091, 116.073627
   1.761403,   0.080094, 116.078271
   1.761403,   0.080097, 116.082915
   1.761247,     0.0801, 116.087558
   1.761403,   0.080104, 116.092202
   1.761403,   0.080107, 116.096846
   1.761247,    0.08011,  116.10149
   1.761247,   0.080113, 116.106134
   1.761247,   0.080116, 116.110777
   1.761247,    0.08012, 116.115421
   1.761247,   0.080123, 116.120065
   1.761247,   0.080126, 116.124709
   1.761247,   0.080129, 116.129353
   1.761247,   0.080132, 116.133996
   1.761247,   0.080136,  116.13864
   1.761247,   0.080139, 116.143284
   1.761247,   0.080142, 116.147928
   1.761247,   0.080145, 116.152572
   1.761247,   0.080148, 116.157215
   1.761247,   0.080152, 116.161859
   1.761247,   0.080155, 116.166503
   1.761247,   0.080158, 116.171147
   1.761247,   0.080161, 116.175791
   1.761247,   0.080165, 116.180434
   1.761247,   0.080168, 116.185078
   1.761247,   0.080171, 116.189722
   1.761247,   0.080174, 116.194366
   1.761247,   0.080177,  116.19901
   1.761247,   0.080181, 116.203654
   1.761247,   0.080184, 116.208297
   1.761247,   0.080187, 116.212941
   1.761247,    0.08019, 116.217585
   1.761247,   0.080193, 116.222229
   1.761247,   0.080197, 116.226873
   1.761247,     0.0802, 116.231516
   1.761247,   0.080203,  116.23616
   1.761247,   0.080206, 116.240804
   1.761092,   0.080209, 116.245448
   1.761247,   0.080213, 116.250092
   1.761247,   0.080216, 116.254735
   1.761092,   0.080219, 116.259379
   1.761247,   0.080222, 116.264023
   1.761092,   0.080225, 116.268667
   1.761092,   0.080229, 116.273311
   1.761092,   0.080232, 116.277954
   1.761092,   0.080235, 116.282598
   1.761092,   0.080238, 116.287242
   1.761092,   0.080241, 116.291886
   1.761092,   0.080245,  116.29653
   1.761247,   0.080248, 116.301174
   1.761092,   0.080251, 116.305817
   1.761092,   0.080254, 116.310461
   1.761092,   0.080257, 116.315105
   1.761092,   0.080261, 116.319749
   1.761092,   0.080264, 116.324393
   1.761092,   0.080267, 116.329036
   1.761092,    0.08027,  116.33368
   1.761092,   0.080273, 116.338324
   1.761092,   0.080277, 116.342968
   1.761092,    0.08028, 116.347612
   1.761092,   0.080283, 116.352255
   1.761092,   0.080286, 116.356899
   1.761092,   0.080289, 116.361543
   1.761092,   0.080293, 116.366187
   1.761092,   0.080296, 116.370831
   1.761092,   0.080299, 116.375474
   1.761092,   0.080302, 116.380118
   1.761092,   0.080305, 116.384762
   1.760936,   0.080309, 116.389406
   1.761092,   0.080312,  116.39405
   1.761092,   0.080315, 116.398693
   1.760936,   0.080318, 116.403337
   1.761092,   0.080322, 116.407981
   1.761092,   0.080325, 116.412625
   1.760936,   0.080328, 116.417269
   1.760936,   0.080331, 116.421913
   1.761092,   0.080334, 116.426556
   1.761092,   0.080338,   116.4312
   1.760936,   0.080341, 116.435844
   1.760936,   0.080344, 116.440488
   1.760936,   0.080347, 116.445132
   1.760936,    0.08035, 116.449775
   1.760936,   0.080354, 116.454419
   1.760936,   0.080357, 116.459062
   1.760936,    0.08036, 116.463706
   1.760936,   0.080363, 116.468349
   1.760936,   0.080366, 116.472993
   1.760936,    0.08037, 116.477637
   1.760936,   0.080373, 116.482281
   1.760936,   0.080376, 116.486925
   1.760936,   0.080379, 116.491568
   1.760936,   0.080382, 116.496212
   1.760936,   0.080386, 116.500856
   1.760936,   0.080389,   116.5055
   1.760936,   0.080392, 116.510144
   1.760936,   0.080395, 116.514787
   1.760936,   0.080398, 116.519431
   1.760936,   0.080402, 116.524075
   1.760936,   0.080405, 116.528719
   1.760936,   0.080408, 116.533363
   1.760936,   0.080411, 116.538006
   1.760781,   0.080414,  116.54265
   1.760936,   0.080418, 116.547294
   1.760936,   0.080421, 116.551938
   1.760936,   0.080424, 116.556582
   1.760936,   0.080427, 116.561226
   1.760936,    0.08043, 116.565869
